reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.01,17,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.025,20,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.05,23,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.1,28,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.15,31,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.2,34,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.25,36,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.3,38,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.35,41,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.4,43,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.45,45,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.5,48,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.55,51,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.6,53,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.65,56,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.7,58,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.75,61,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.8,65,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.85,70,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.9,76,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.95,87,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.975,98,Alabama,Ensemble
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.99,114,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.01,18,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.025,21,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.05,25,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.1,30,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.15,35,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.2,39,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.25,42,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.3,46,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.35,49,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.4,52,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.45,56,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.5,60,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.55,64,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.6,68,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.65,72,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.7,77,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.75,82,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.8,88,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.85,95,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.9,108,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.95,129,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.975,152,Alabama,Ensemble
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.99,188,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.01,20,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.025,24,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.05,29,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.1,36,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.15,42,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.2,47,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.25,52,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.3,57,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.35,62,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.4,67,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.45,73,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.5,79,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.55,84,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.6,90,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.65,96,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.7,103,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.75,112,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.8,122,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.85,135,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.9,156,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.95,193,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.975,237,Alabama,Ensemble
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.99,313,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.01,22,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.025,27,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.05,33,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.1,41,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.15,48,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.2,55,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.25,61,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.3,67,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.35,74,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.4,80,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.45,87,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.5,96,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.55,104,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.6,111,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.65,120,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.7,129,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.75,141,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.8,156,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.85,175,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.9,209,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.95,265,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.975,333,Alabama,Ensemble
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.99,432,Alabama,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.01,0,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.025,0,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.05,0,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.1,0,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.15,1,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.2,1,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.25,1,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.3,1,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.35,1,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.4,2,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.45,2,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.5,3,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.55,4,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.6,4,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.65,5,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.7,5,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.75,6,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.8,7,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.85,8,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.9,9,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.95,12,Alaska,Ensemble
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.975,14,Alaska,Ensemble
