reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.01,107,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.025,126,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.05,144,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.1,163,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.15,177,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.2,189,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.25,199,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.3,208,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.35,218,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.4,226,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.45,235,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.5,244,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.55,253,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.6,262,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.65,271,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.7,281,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.75,292,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.8,304,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.85,319,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.9,340,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.95,375,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.975,410,Alabama,Ensemble
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.99,458,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.01,74,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.025,89,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.05,105,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.1,125,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.15,140,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.2,153,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.25,164,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.3,177,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.35,190,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.4,199,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.45,208,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.5,220,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.55,230,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.6,240,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.65,251,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.7,264,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.75,280,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.8,295,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.85,313,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.9,341,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.95,386,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.975,444,Alabama,Ensemble
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.99,556,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.01,50,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.025,61,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.05,75,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.1,95,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.15,109,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.2,125,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.25,136,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.3,147,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.35,161,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.4,171,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.45,182,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.5,194,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.55,205,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.6,216,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.65,227,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.7,245,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.75,259,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.8,277,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.85,302,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.9,335,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.95,391,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.975,460,Alabama,Ensemble
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.99,581,Alabama,Ensemble
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.01,36,Alabama,Ensemble
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.025,46,Alabama,Ensemble
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.05,56,Alabama,Ensemble
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.1,72,Alabama,Ensemble
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.15,86,Alabama,Ensemble
