reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.01,21,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.025,25,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.05,30,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.1,37,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.15,41,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.2,45,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.25,49,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.3,54,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.35,58,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.4,62,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.45,65,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.5,70,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.55,74,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.6,78,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.65,83,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.7,88,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.75,95,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.8,102,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.85,111,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.9,122,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.95,139,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.975,154,Alabama,Ensemble
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.99,176,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.01,13,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.025,16,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.05,19,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.1,24,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.15,28,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.2,32,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.25,35,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.3,38,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.35,42,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.4,47,Alabama,Ensemble
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.45,51,Alabama,Ensemble
