reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.01,177,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.025,198,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.05,220,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.1,246,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.15,264,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.2,280,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.25,295,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.3,307,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.35,319,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.4,331,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.45,343,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.5,355,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.55,365,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.6,377,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.65,391,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.7,404,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.75,420,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.8,438,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.85,460,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.9,492,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.95,544,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.975,595,Alabama,Ensemble
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.99,667,Alabama,Ensemble
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.01,180,Alabama,Ensemble
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.025,205,Alabama,Ensemble
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.05,231,Alabama,Ensemble
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.1,263,Alabama,Ensemble
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.15,287,Alabama,Ensemble
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.2,308,Alabama,Ensemble
