reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.01,340,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.025,375,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.05,410,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.1,451,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.15,478,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.2,501,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.25,521,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.3,538,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.35,554,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.4,572,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.45,589,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.5,606,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.55,622,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.6,640,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.65,657,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.7,677,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.75,698,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.8,725,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.85,758,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.9,805,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.95,882,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.975,962,Alabama,Ensemble
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.99,1066,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.01,311,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.025,345,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.05,385,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.1,433,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.15,467,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.2,501,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.25,530,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.3,555,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.35,579,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.4,602,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.45,624,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.5,648,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.55,674,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.6,699,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.65,728,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.7,761,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.75,798,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.8,841,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.85,892,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.9,967,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.95,1110,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.975,1259,Alabama,Ensemble
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.99,1411,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.01,272,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.025,305,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.05,345,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.1,395,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.15,431,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.2,464,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.25,493,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.3,524,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.35,554,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.4,582,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.45,609,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.5,639,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.55,669,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.6,701,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.65,736,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.7,779,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.75,827,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.8,885,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.85,956,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.9,1062,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.95,1269,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.975,1481,Alabama,Ensemble
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.99,1718,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.01,239,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.025,271,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.05,312,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.1,358,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.15,393,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.2,422,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.25,452,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.3,485,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.35,515,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.4,545,Alabama,Ensemble
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.45,576,Alabama,Ensemble
