reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.01,60,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.025,71,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.05,79,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.1,90,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.15,96,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.2,104,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.25,108,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.3,115,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.35,119,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.4,126,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.45,131,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.5,138,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.55,143,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.6,151,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.65,156,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.7,165,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.75,171,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.8,181,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.85,191,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.9,205,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.95,232,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.975,256,Alabama,Ensemble
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.99,289,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.01,37,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.025,45,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.05,55,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.1,65,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.15,75,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.2,82,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.25,88,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.3,96,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.35,101,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.4,109,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.45,115,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.5,125,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.55,131,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.6,140,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.65,150,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.7,158,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.75,167,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.8,181,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.85,195,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.9,217,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.95,249,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.975,283,Alabama,Ensemble
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.99,353,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.01,21,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.025,29,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.05,37,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.1,48,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.15,57,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.2,63,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.25,69,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.3,76,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.35,81,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.4,89,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.45,95,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.5,105,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.55,111,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.6,121,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.65,129,Alabama,Ensemble
2026-02-21,01,2,wk inc flu hosp,2026-03-07,quantile,0.7,140,Alabama,Ensemble
