reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.01,31,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.025,36,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.05,42,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.1,48,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.15,53,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.2,57,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.25,63,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.3,67,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.35,71,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.4,76,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.45,79,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.5,85,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.55,89,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.6,94,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.65,98,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.7,104,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.75,110,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.8,117,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.85,125,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.9,138,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.95,157,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.975,178,Alabama,Ensemble
2025-12-13,01,0,wk inc flu hosp,2025-12-13,quantile,0.99,213,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.01,37,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.025,44,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.05,50,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.1,61,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.15,69,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.2,76,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.25,85,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.3,92,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.35,98,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.4,106,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.45,114,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.5,123,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.55,131,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.6,139,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.65,147,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.7,156,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.75,166,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.8,180,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.85,196,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.9,216,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.95,260,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.975,303,Alabama,Ensemble
2025-12-13,01,1,wk inc flu hosp,2025-12-20,quantile,0.99,385,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.01,40,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.025,49,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.05,57,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.1,72,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.15,85,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.2,95,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.25,105,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.3,117,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.35,127,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.4,139,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.45,152,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.5,163,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.55,174,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.6,186,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.65,199,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.7,213,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.75,231,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.8,252,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.85,277,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.9,314,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.95,386,Alabama,Ensemble
2025-12-13,01,2,wk inc flu hosp,2025-12-27,quantile,0.975,465,Alabama,Ensemble
