reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.01,13,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.025,15,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.05,18,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.1,22,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.15,25,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.2,27,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.25,30,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.3,32,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.35,34,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.4,35,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.45,37,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.5,40,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.55,43,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.6,45,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.65,47,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.7,50,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.75,53,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.8,56,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.85,60,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.9,66,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.95,75,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.975,87,Alabama,Ensemble
2025-11-29,01,0,wk inc flu hosp,2025-11-29,quantile,0.99,105,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.01,12,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.025,16,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.05,19,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.1,23,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.15,27,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.2,31,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.25,34,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.3,37,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.35,40,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.4,42,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.45,46,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.5,50,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.55,53,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.6,56,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.65,60,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.7,64,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.75,68,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.8,73,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.85,80,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.9,90,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.95,107,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.975,129,Alabama,Ensemble
2025-11-29,01,1,wk inc flu hosp,2025-12-06,quantile,0.99,167,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.01,12,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.025,16,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.05,20,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.1,25,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.15,29,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.2,34,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.25,38,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.3,42,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.35,46,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.4,50,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.45,55,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.5,61,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.55,65,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.6,70,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.65,76,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.7,82,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.75,89,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.8,97,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.85,107,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.9,123,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.95,153,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.975,194,Alabama,Ensemble
2025-11-29,01,2,wk inc flu hosp,2025-12-13,quantile,0.99,269,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.01,16,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.025,20,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.05,25,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.1,32,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.15,37,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.2,43,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.25,48,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.3,53,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.35,58,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.4,65,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.45,72,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.5,80,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.55,86,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.6,94,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.65,101,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.7,111,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.75,121,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.8,134,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.85,150,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.9,175,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.95,225,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.975,289,Alabama,Ensemble
2025-11-29,01,3,wk inc flu hosp,2025-12-20,quantile,0.99,411,Alabama,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.01,0,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.025,0,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.05,0,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.1,0,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.15,1,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.2,1,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.25,1,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.3,1,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.35,2,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.4,2,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.45,2,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.5,4,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.55,4,Alaska,Ensemble
2025-11-29,02,0,wk inc flu hosp,2025-11-29,quantile,0.6,5,Alaska,Ensemble
