reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.01,4,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.025,5,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.05,6,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.1,8,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.15,9,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.2,11,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.25,12,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.3,13,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.35,14,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.4,16,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.45,17,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.5,19,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.55,20,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.6,21,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.65,23,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.7,24,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.75,26,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.8,28,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.85,30,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.9,34,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.95,40,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.975,52,Alabama,Ensemble
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.99,66,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.01,2,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.025,3,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.05,4,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.1,6,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.15,7,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.2,9,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.25,10,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.3,11,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.35,12,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.4,13,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.45,15,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.5,17,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.55,19,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.6,20,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.65,22,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.7,23,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.75,25,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.8,28,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.85,31,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.9,35,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.95,45,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.975,61,Alabama,Ensemble
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.99,74,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.01,2,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.025,3,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.05,4,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.1,6,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.15,7,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.2,8,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.25,9,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.3,10,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.35,12,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.4,13,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.45,14,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.5,17,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.55,18,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.6,20,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.65,22,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.7,24,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.75,26,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.8,29,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.85,34,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.9,39,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.95,52,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.975,66,Alabama,Ensemble
2026-05-23,01,2,wk inc flu hosp,2026-06-06,quantile,0.99,88,Alabama,Ensemble
2026-05-23,01,3,wk inc flu hosp,2026-06-13,quantile,0.01,1,Alabama,Ensemble
2026-05-23,01,3,wk inc flu hosp,2026-06-13,quantile,0.025,2,Alabama,Ensemble
2026-05-23,01,3,wk inc flu hosp,2026-06-13,quantile,0.05,3,Alabama,Ensemble
