reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.01,167,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.025,194,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.05,219,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.1,247,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.15,264,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.2,278,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.25,289,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.3,299,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.35,310,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.4,319,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.45,329,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.5,340,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.55,352,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.6,362,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.65,373,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.7,385,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.75,397,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.8,413,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.85,432,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.9,457,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.95,500,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.975,542,Alabama,Ensemble
2026-02-14,01,0,wk inc flu hosp,2026-02-14,quantile,0.99,601,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.01,122,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.025,146,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.05,171,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.1,200,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.15,222,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.2,240,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.25,255,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.3,267,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.35,279,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.4,291,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.45,303,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.5,317,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.55,330,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.6,343,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.65,357,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.7,372,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.75,389,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.8,410,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.85,436,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.9,470,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.95,527,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.975,587,Alabama,Ensemble
2026-02-14,01,1,wk inc flu hosp,2026-02-21,quantile,0.99,683,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.01,82,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.025,105,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.05,131,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.1,161,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.15,182,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.2,207,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.25,221,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.3,235,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.35,247,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.4,260,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.45,273,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.5,288,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.55,303,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.6,318,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.65,334,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.7,353,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.75,373,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.8,398,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.85,429,Alabama,Ensemble
2026-02-14,01,2,wk inc flu hosp,2026-02-28,quantile,0.9,472,Alabama,Ensemble
