reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.01,42,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.025,50,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.05,58,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.1,67,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.15,75,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.2,82,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.25,88,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.3,94,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.35,99,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.4,106,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.45,111,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.5,118,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.55,123,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.6,129,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.65,138,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.7,145,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.75,152,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.8,161,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.85,172,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.9,186,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.95,207,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.975,232,Alabama,Ensemble
2026-03-14,01,0,wk inc flu hosp,2026-03-14,quantile,0.99,265,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.01,27,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.025,34,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.05,41,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.1,49,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.15,56,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.2,62,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.25,68,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.3,75,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.35,82,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.4,88,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.45,94,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.5,101,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.55,108,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.6,115,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.65,122,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.7,134,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.75,143,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.8,154,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.85,168,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.9,190,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.95,220,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.975,264,Alabama,Ensemble
2026-03-14,01,1,wk inc flu hosp,2026-03-21,quantile,0.99,334,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.01,17,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.025,21,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.05,27,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.1,35,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.15,41,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.2,46,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.25,51,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.3,57,Alabama,Ensemble
2026-03-14,01,2,wk inc flu hosp,2026-03-28,quantile,0.35,63,Alabama,Ensemble
