reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.01,66,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.025,78,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.05,90,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.1,105,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.15,116,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.2,124,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.25,132,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.3,139,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.35,146,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.4,153,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.45,159,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.5,168,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.55,175,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.6,182,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.65,190,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.7,199,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.75,209,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.8,220,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.85,233,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.9,251,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.95,281,Alabama,Ensemble
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.975,315,Alabama,Ensemble
