reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.01,109,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.025,124,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.05,140,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.1,158,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.15,171,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.2,182,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.25,192,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.3,201,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.35,210,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.4,219,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.45,229,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.5,239,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.55,248,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.6,256,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.65,265,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.7,274,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.75,284,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.8,295,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.85,310,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.9,328,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.95,362,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.975,393,Alabama,Ensemble
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.99,438,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.01,73,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.025,88,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.05,104,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.1,124,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.15,139,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.2,153,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.25,164,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.3,175,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.35,185,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.4,197,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.45,209,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.5,222,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.55,235,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.6,247,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.65,259,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.7,272,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.75,286,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.8,303,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.85,323,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.9,350,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.95,395,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.975,441,Alabama,Ensemble
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.99,515,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.01,47,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.025,59,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.05,73,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.1,92,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.15,106,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.2,119,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.25,131,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.3,142,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.35,153,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.4,164,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.45,176,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.5,191,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.55,206,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.6,219,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.65,234,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.7,247,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.75,264,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.8,283,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.85,306,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.9,339,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.95,396,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.975,449,Alabama,Ensemble
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.99,532,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.01,30,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.025,41,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.05,52,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.1,69,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.15,81,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.2,94,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.25,104,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.3,115,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.35,125,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.4,136,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.45,148,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.5,162,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.55,176,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.6,191,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.65,206,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.7,221,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.75,238,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.8,257,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.85,283,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.9,318,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.95,379,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.975,439,Alabama,Ensemble
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.99,518,Alabama,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.01,6,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.025,8,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.05,10,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.1,12,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.15,14,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.2,15,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.25,17,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.3,18,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.35,19,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.4,21,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.45,22,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.5,24,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.55,25,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.6,26,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.65,27,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.7,29,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.75,30,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.8,32,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.85,35,Alaska,Ensemble
2026-02-07,02,0,wk inc flu hosp,2026-02-07,quantile,0.9,38,Alaska,Ensemble
