reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.01,9,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.025,10,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.05,12,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.1,16,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.15,19,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.2,21,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.25,22,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.3,24,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.35,25,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.4,26,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.45,28,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.5,31,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.55,32,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.6,34,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.65,36,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.7,37,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.75,40,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.8,42,Alabama,Ensemble
2025-11-22,01,0,wk inc flu hosp,2025-11-22,quantile,0.85,45,Alabama,Ensemble
